,tweet-id,tweet-text,include-links,tweet-url
69,812579231855017984,Markets should provide benefits to farmers. SEBI should work for closer linkage between e-NAM & derivatives markets to help farmers.,,https://twitter.com/narendramodi/status/812579231855017984
70,812579121326755840,Financial markets must help raise capital for productive purposes & their beneficiaries must fairly contribute to nation-building via taxes.,,https://twitter.com/narendramodi/status/812579121326755840
71,812579010416783360,GoI is committed to following sound & prudent economic policies to ensure that India continues to have a bright future in the long run.,,https://twitter.com/narendramodi/status/812579010416783360
72,812578702630359040,"Spoke on India's economic transformation, role of financial markets & more at inauguration of new NISM campus. http://nm-4.com/myzz",http://nm-4.com/myzz,https://twitter.com/narendramodi/status/812578702630359040
73,812543424402292736,"Birthday greetings to @KarzaiH, a strong votary of India-Afghanistan friendship &amp; a leader I worked closely with. I pray for his long life.",,https://twitter.com/narendramodi/status/812543424402292736
74,812510934878957568,"Chhatrapati Shivaji Maharaj is a torchbearer of courage, bravery & good governance. #ShivSmarak is a fitting tribute to him &amp; his greatness.",,https://twitter.com/narendramodi/status/812510934878957568
75,812510595148746752,I am honoured to be getting the opportunity to perform the Bhoomipujan of #ShivSmarak.,,https://twitter.com/narendramodi/status/812510595148746752
76,812509894225993729,I will be in Pune to lay the foundation stone of Pune Metro Project's Phase-1. This project will bring lot of benefits to people of Pune.,,https://twitter.com/narendramodi/status/812509894225993729
77,812509603887886337,"In Mumbai, will lay foundation stone of 2 metro corridors, Mumbai Trans Harbour Link, Phase 3 of Urban Transport Project & road projects.",,https://twitter.com/narendramodi/status/812509603887886337
78,812509111677960192,Today I will be attending programmes in Maharashtra. This includes inauguration of new campus of National Institute of Securities Markets.,,https://twitter.com/narendramodi/status/812509111677960192
79,812273496625512448,I thank the delegation of Rashtriya Isai Mahasangh for their Christmas greetings.,,https://twitter.com/narendramodi/status/812273496625512448
80,811868479292702721,कभी सोचा नहीं था कि राजनीतिक स्वार्थ के लिए कुछ लोग हिम्मत के साथ बेईमानों के साथ भी खड़े हो जाएंगे।,,https://twitter.com/narendramodi/status/811868479292702721
81,811868272903659520,किसी का काला धन खुल रहा है तो किसी का काला मन।,,https://twitter.com/narendramodi/status/811868272903659520
82,811868110248493056,We are bringing top class infrastructure that will give wings to Kashi's development & fulfil aspirations of youth.,http://nm-4.com/9qzz,https://twitter.com/narendramodi/status/811868110248493056
83,811867847789973504,With my young friends in Varanasi.,,https://twitter.com/narendramodi/status/811867847789973504
84,811867141481730048,Spent time with booth level Karyakartas. Their energy and enthusiasm to serve society is gladdening. @BJP4India,,https://twitter.com/narendramodi/status/811867141481730048
85,811866556988682240,"With beneficiaries of various Government schemes. Our Government is constantly and tirelessly working for the poor, middle class & youth.",,https://twitter.com/narendramodi/status/811866556988682240
86,811866008256286720,Some pictures from my Varanasi visit.,,https://twitter.com/narendramodi/status/811866008256286720
87,811865693188542464,It is always special to be in Kashi.,,https://twitter.com/narendramodi/status/811865693188542464
88,811770665267175424,There will also be an interaction with booth level @BJP4India Karyakartas working in the Varanasi Lok Sabha seat. @BJP4UP,,https://twitter.com/narendramodi/status/811770665267175424
89,811770331547340801,Foundation stone for a ESI super speciality hospital will also be laid. All these development works will greatly benefit people of Varanasi.,,https://twitter.com/narendramodi/status/811770331547340801
90,811770127112806400,Will inaugurate a Trade Facilitation Centre & Crafts Museum and launch schemes & programmes of @TexMinIndia during the Varanasi visit.,,https://twitter.com/narendramodi/status/811770127112806400
91,811769921805746176,Will lay the foundation stone for Mahamana Pt. Madan Mohan Malviya Cancer Centre & Centenary Super Speciality Hospital.,,https://twitter.com/narendramodi/status/811769921805746176
92,811769682571051008,Looking forward to visiting Varanasi & interacting with citizens. I will be joining various programmes during my visit today.,,https://twitter.com/narendramodi/status/811769682571051008
93,811175158270423040,"President Atambayev and I agreed on furthering economic ties, including trade linkages between our nations.",http://nm-4.com/okzz,https://twitter.com/narendramodi/status/811175158270423040
94,811174805533622273,"Kyrgyz Republic is a valuable partner in our common pursuit of making Central Asia a region of sustainable peace, stability and prosperity.",,https://twitter.com/narendramodi/status/811174805533622273
95,811174667402649600,President Almazbek Atambayev & I held extensive discussions on the full range of ties between India & and the Kyrgyz Republic.,,https://twitter.com/narendramodi/status/811174667402649600
96,811154891905318913,Congratulations to BJP & Akali Dal Karyakartas for working with remarkable determination on the ground and serving people. @BJP4Chandigarh,,https://twitter.com/narendramodi/status/811154891905318913
97,811154674451644416,Thank you to the people of Chandigarh for supporting @BJP4India &amp; @Akali_Dal_. This shows the importance people attach to good governance.,,https://twitter.com/narendramodi/status/811154674451644416
98,810851015603945472,"यूपी में परिवर्तन की आँधी साफ नजर आ रही है। यहाँ भ्रष्टाचार, गुंडाराज नहीं बल्कि विकास के लिए समर्पित सरकार चाहिए।",http://nm-4.com/rgzz,https://twitter.com/narendramodi/status/810851015603945472
99,810850740621246464,केन्द्र में ऐसी सरकार है जो ईमानदारी के रास्ते पर आगे चल रही है। गरीबों-पिछड़ों और देश के विकास के लिए काम कर रही है।,,https://twitter.com/narendramodi/status/810850740621246464
100,810850586681896960,"एक तरफ हमारा संकल्प भ्रष्टाचार व काले धन को बंद करना है, वहीं कांग्रेस संसद बंद करने और महत्वपूर्ण मुद्दों को भटकाने का प्रयास कर रही है।",,https://twitter.com/narendramodi/status/810850586681896960
101,810849631299076096,कानपुर के लोगों का बहुत-बहुत आभार कि उन्होंने परिवर्तन रैली में भारी संख्या में भाग लिया। @BJP4UP,,https://twitter.com/narendramodi/status/810849631299076096
102,810848556911394818,"In Kanpur, visited Kaushal Pradarshani, an exhibition showcasing opportunities in skill development for our youth.",,https://twitter.com/narendramodi/status/810848556911394818
103,810810333031960576,Congratulations on the historic triple century @karun126! We all are delighted &amp; proud of your remarkable feat.,,https://twitter.com/narendramodi/status/810810333031960576
